Store,Date,Temperature
18,2012-09-14,64.45
18,2012-09-21,60.23
18,2012-09-28,58.24
18,2012-10-05,59.68
18,2012-10-12,50.97
18,2012-10-19,51.96
18,2012-10-26,56.09
18,2012-11-02,53.32
18,2012-11-09,37.39
18,2012-11-16,43.74
18,2012-11-23,36.33
18,2012-11-30,34.72
18,2012-12-07,37.27
18,2012-12-14,37.44
18,2012-12-21,37.44
18,2012-12-28,31.33
18,2013-01-04,23.66
18,2013-01-11,31.74
18,2013-01-18,35.16
18,2013-01-25,21.29
18,2013-02-01,29.18
18,2013-02-08,24.59
18,2013-02-15,29.52
18,2013-02-22,27.2
18,2013-03-01,35.8
18,2013-03-08,33.61
18,2013-03-15,38.75
18,2013-03-22,30.43
18,2013-03-29,39.18
18,2013-04-05,40.65
18,2013-04-12,47.92
18,2013-04-19,49.59
18,2013-04-26,47.98
18,2013-05-03,55.96
18,2013-05-10,58.74
18,2013-05-17,56.18
18,2013-05-24,63.17
18,2013-05-31,60.42
18,2013-06-07,66.55
18,2013-06-14,62.06
18,2013-06-21,65.92
18,2013-06-28,75.07
18,2013-07-05,77.15
18,2013-07-12,77.34
18,2013-07-19,80.48
18,2013-07-26,73.31
19,2010-02-05,20.96
19,2010-02-12,23.22
19,2010-02-19,28.57
19,2010-02-26,30.33
19,2010-03-05,32.92
19,2010-03-12,39.06
19,2010-03-19,43.74
19,2010-03-26,39.07
19,2010-04-02,45.26
19,2010-04-09,55.66
19,2010-04-16,49.67
19,2010-04-23,46.87
19,2010-04-30,49.89
19,2010-05-07,62.54
19,2010-05-14,46.53
19,2010-05-21,57.53
19,2010-05-28,68.85
19,2010-06-04,68.88
19,2010-06-11,61.64
19,2010-06-18,66.25
19,2010-06-25,72.3
19,2010-07-02,66.25
19,2010-07-09,78.22
19,2010-07-16,74.6
19,2010-07-23,74.68
19,2010-07-30,72.83
19,2010-08-06,74.2
19,2010-08-13,72.71
19,2010-08-20,72.22
19,2010-08-27,66.4
19,2010-09-03,74.69
19,2010-09-10,63.36
19,2010-09-17,58.68
19,2010-09-24,63.43
19,2010-10-01,59.91
19,2010-10-08,53.74
19,2010-10-15,51.32
19,2010-10-22,48.45
19,2010-10-29,56.11
19,2010-11-05,41.78
19,2010-11-12,40.3
19,2010-11-19,44.22
19,2010-11-26,42.62
19,2010-12-03,36.64
19,2010-12-10,25.12
19,2010-12-17,26.83
19,2010-12-24,26.05
19,2010-12-31,28.65
19,2011-01-07,31.34
19,2011-01-14,21.68
19,2011-01-21,22.8
19,2011-01-28,20.66
19,2011-02-04,21.02
19,2011-02-11,21.79
19,2011-02-18,34.74
19,2011-02-25,23.24
19,2011-03-04,29.28
19,2011-03-11,35.59
19,2011-03-18,40.32
19,2011-03-25,33.26
19,2011-04-01,30.68
19,2011-04-08,41.26
19,2011-04-15,48.67
19,2011-04-22,41.66
19,2011-04-29,54.23
19,2011-05-06,50.43
19,2011-05-13,54.2
19,2011-05-20,52.8
19,2011-05-27,63.2
19,2011-06-03,66.01
19,2011-06-10,68.26
19,2011-06-17,64.02
19,2011-06-24,68.4
19,2011-07-01,67.64
19,2011-07-08,73.2
19,2011-07-15,73.7
19,2011-07-22,79.37
19,2011-07-29,74.86
19,2011-08-05,73.84
19,2011-08-12,70.92
19,2011-08-19,71.14
19,2011-08-26,69.34
19,2011-09-02,69.27
19,2011-09-09,68.28
19,2011-09-16,62.76
19,2011-09-23,61.32
19,2011-09-30,64.99
19,2011-10-07,53.1
19,2011-10-14,61.86
19,2011-10-21,52.05
19,2011-10-28,46.49
19,2011-11-04,44.97
19,2011-11-11,48.22
19,2011-11-18,48.21
19,2011-11-25,42.75
19,2011-12-02,45.67
19,2011-12-09,40.18
19,2011-12-16,37.07
19,2011-12-23,36.09
19,2011-12-30,31.65
19,2012-01-06,31.84
19,2012-01-13,37.08
19,2012-01-20,23.44
19,2012-01-27,32.41
19,2012-02-03,36.22
19,2012-02-10,32.61
19,2012-02-17,30.95
19,2012-02-24,33.91
19,2012-03-02,34.83
19,2012-03-09,38.15
19,2012-03-16,48.2
19,2012-03-23,56.72
19,2012-03-30,43.47
19,2012-04-06,40.23
19,2012-04-13,44.42
19,2012-04-20,55.2
19,2012-04-27,42.45
19,2012-05-04,50.76
19,2012-05-11,55.33
19,2012-05-18,58.81
19,2012-05-25,67.79
19,2012-06-01,68.18
19,2012-06-08,60.19
19,2012-06-15,68.19
19,2012-06-22,75.83
19,2012-06-29,69.92
19,2012-07-06,76.07
19,2012-07-13,73.17
19,2012-07-20,76.17
19,2012-07-27,74.43
19,2012-08-03,73.41
19,2012-08-10,74.45
19,2012-08-17,69.83
19,2012-08-24,66.66
19,2012-08-31,71.85
19,2012-09-07,72.2
19,2012-09-14,65.08
19,2012-09-21,60.62
19,2012-09-28,56.81
19,2012-10-05,59.86
19,2012-10-12,48.29
19,2012-10-19,53.44
19,2012-10-26,56.49
19,2012-11-02,46.81
19,2012-11-09,36.61
19,2012-11-16,45.1
19,2012-11-23,40.84
19,2012-11-30,34.69
19,2012-12-07,43.1
19,2012-12-14,37.84
19,2012-12-21,40.4
19,2012-12-28,29.58
19,2013-01-04,25.22
19,2013-01-11,34.91
19,2013-01-18,37.22
19,2013-01-25,20.04
19,2013-02-01,31.51
19,2013-02-08,22.82
19,2013-02-15,30.73
19,2013-02-22,24.1
19,2013-03-01,33.74
19,2013-03-08,29.44
19,2013-03-15,38.92
19,2013-03-22,28.07
19,2013-03-29,36.39
19,2013-04-05,36.94
19,2013-04-12,43.78
19,2013-04-19,51.88
19,2013-04-26,47.33
19,2013-05-03,59.08
19,2013-05-10,59.31
19,2013-05-17,52.54
19,2013-05-24,62.35
19,2013-05-31,62.2
19,2013-06-07,62.27
19,2013-06-14,62.27
19,2013-06-21,63.62
19,2013-06-28,74.7
19,2013-07-05,69.81
19,2013-07-12,74.12
19,2013-07-19,79.15
19,2013-07-26,68.96
20,2010-02-05,25.92
20,2010-02-12,22.12
20,2010-02-19,25.43
20,2010-02-26,32.32
20,2010-03-05,31.75
20,2010-03-12,43.82
20,2010-03-19,47.32
20,2010-03-26,50.49
20,2010-04-02,51
20,2010-04-09,65.1
20,2010-04-16,55.43
20,2010-04-23,50.65
20,2010-04-30,54.75
20,2010-05-07,66.74
20,2010-05-14,55.91
20,2010-05-21,60.38
20,2010-05-28,70.97
20,2010-06-04,72.52
20,2010-06-11,67.32
20,2010-06-18,72.62
20,2010-06-25,75.17
20,2010-07-02,70.1
20,2010-07-09,78.09
20,2010-07-16,75.14
20,2010-07-23,77.75
20,2010-07-30,76.03
20,2010-08-06,74.57
20,2010-08-13,75.98
20,2010-08-20,75.34
20,2010-08-27,70.51
20,2010-09-03,75.5
20,2010-09-10,65.02
20,2010-09-17,65.28
20,2010-09-24,69.37
20,2010-10-01,61.08
20,2010-10-08,51.5
20,2010-10-15,59.17
20,2010-10-22,50.52
20,2010-10-29,57.56
20,2010-11-05,42.78
20,2010-11-12,42.38
20,2010-11-19,45.88
20,2010-11-26,46.66
20,2010-12-03,35.47
20,2010-12-10,24.27
20,2010-12-17,24.07
20,2010-12-24,25.17
20,2010-12-31,28.85
20,2011-01-07,31.43
20,2011-01-14,20.39
20,2011-01-21,27.43
20,2011-01-28,23.21
20,2011-02-04,28.58
20,2011-02-11,25.38
20,2011-02-18,42.95
20,2011-02-25,33.2
20,2011-03-04,37.33
20,2011-03-11,39.53
20,2011-03-18,44.8
20,2011-03-25,44.83
20,2011-04-01,32.43
20,2011-04-08,47.09
20,2011-04-15,55
20,2011-04-22,52.56
20,2011-04-29,62.97
20,2011-05-06,53.41
20,2011-05-13,62.26
20,2011-05-20,59.01
20,2011-05-27,69.12
20,2011-06-03,73.51
20,2011-06-10,73.64
20,2011-06-17,66.41
20,2011-06-24,72.4
20,2011-07-01,69.66
20,2011-07-08,74.69
20,2011-07-15,74.88
20,2011-07-22,78.89
20,2011-07-29,77.47
20,2011-08-05,77.8
20,2011-08-12,73.52
20,2011-08-19,71.25
20,2011-08-26,70.15
20,2011-09-02,70.82
20,2011-09-09,68.74
20,2011-09-16,64.02
20,2011-09-23,62.15
20,2011-09-30,63.44
20,2011-10-07,52.42
20,2011-10-14,62.54
20,2011-10-21,53.69
20,2011-10-28,49.36
20,2011-11-04,43.88
20,2011-11-11,47.27
20,2011-11-18,49.3
20,2011-11-25,46.38
20,2011-12-02,46.32
20,2011-12-09,41.64
20,2011-12-16,37.16
20,2011-12-23,40.19
20,2011-12-30,36.35
20,2012-01-06,33.42
20,2012-01-13,37.79
20,2012-01-20,27.65
20,2012-01-27,37.19
20,2012-02-03,39.93
20,2012-02-10,33.47
20,2012-02-17,31.11
20,2012-02-24,39.79
20,2012-03-02,39.98
20,2012-03-09,41.14
20,2012-03-16,53.73
20,2012-03-23,66.11
20,2012-03-30,51.52
20,2012-04-06,50.06
20,2012-04-13,45.68
20,2012-04-20,60.11
20,2012-04-27,47.64
20,2012-05-04,62.74
20,2012-05-11,63.19
20,2012-05-18,60.99
20,2012-05-25,70.04
20,2012-06-01,73.67
20,2012-06-08,62.01
20,2012-06-15,71.51
20,2012-06-22,76.51
20,2012-06-29,74.15
20,2012-07-06,79.2
20,2012-07-13,78.27
20,2012-07-20,76.04
20,2012-07-27,74.6
20,2012-08-03,74.73
20,2012-08-10,75.4
20,2012-08-17,69.57
20,2012-08-24,68.27
20,2012-08-31,72.66
20,2012-09-07,76.36
20,2012-09-14,64.84
20,2012-09-21,60.94
20,2012-09-28,58.65
20,2012-10-05,60.77
20,2012-10-12,47.2
20,2012-10-19,56.26
20,2012-10-26,60.04
20,2012-11-02,42.33
20,2012-11-09,37.58
20,2012-11-16,45.38
20,2012-11-23,44.26
20,2012-11-30,34.99
20,2012-12-07,48.4
20,2012-12-14,41.26
20,2012-12-21,43.49
20,2012-12-28,30.97
20,2013-01-04,26.12
20,2013-01-11,34.73
20,2013-01-18,40.46
20,2013-01-25,22.34
20,2013-02-01,35.43
20,2013-02-08,25.38
20,2013-02-15,34.8
20,2013-02-22,25.65
20,2013-03-01,34.88
20,2013-03-08,31.28
20,2013-03-15,41.02
20,2013-03-22,33.76
20,2013-03-29,35.89
20,2013-04-05,39.5
20,2013-04-12,61.38
20,2013-04-19,59.07
20,2013-04-26,48.64
20,2013-05-03,60.12
20,2013-05-10,61.35
20,2013-05-17,57.93
20,2013-05-24,67.35
20,2013-05-31,62.24
20,2013-06-07,67.08
20,2013-06-14,67.83
20,2013-06-21,68.35
20,2013-06-28,74.02
20,2013-07-05,72.97
20,2013-07-12,72.59
20,2013-07-19,77.5
20,2013-07-26,69.49
21,2010-02-05,39.05
21,2010-02-12,37.77
21,2010-02-19,39.75
21,2010-02-26,45.31
21,2010-03-05,48.61
21,2010-03-12,57.1
21,2010-03-19,54.68
21,2010-03-26,51.66
21,2010-04-02,64.12
21,2010-04-09,65.74
21,2010-04-16,67.87
21,2010-04-23,64.21
21,2010-04-30,66.93
21,2010-05-07,70.87
21,2010-05-14,73.08
21,2010-05-21,74.24
21,2010-05-28,80.94
21,2010-06-04,82.68
21,2010-06-11,83.51
21,2010-06-18,86.18
21,2010-06-25,87.01
21,2010-07-02,82.29
21,2010-07-09,81.67
21,2010-07-16,85.61
21,2010-07-23,87.17
21,2010-07-30,83.59
21,2010-08-06,90.3
21,2010-08-13,89.65
21,2010-08-20,89.58
21,2010-08-27,86.2
21,2010-09-03,82.57
21,2010-09-10,79.3
21,2010-09-17,83.03
21,2010-09-24,80.79
21,2010-10-01,70.28
21,2010-10-08,65.76
21,2010-10-15,68.61
21,2010-10-22,70.72
21,2010-10-29,67.51
21,2010-11-05,58.71
21,2010-11-12,60.95
21,2010-11-19,51.71
21,2010-11-26,62.96
21,2010-12-03,50.43
21,2010-12-10,46.35
21,2010-12-17,48.63
21,2010-12-24,51.29
21,2010-12-31,47.19
21,2011-01-07,44.24
21,2011-01-14,34.14
21,2011-01-21,42.72
21,2011-01-28,44.04
21,2011-02-04,36.33
21,2011-02-11,34.61
21,2011-02-18,59.87
21,2011-02-25,61.27
21,2011-03-04,59.52
21,2011-03-11,54.69
21,2011-03-18,63.26
21,2011-03-25,70.33
21,2011-04-01,56.36
21,2011-04-08,68.62
21,2011-04-15,71.01
21,2011-04-22,70.79
21,2011-04-29,70.19
21,2011-05-06,61.87
21,2011-05-13,75.04
21,2011-05-20,68.36
21,2011-05-27,76.86
21,2011-06-03,83.82
21,2011-06-10,84.71
21,2011-06-17,87.54
21,2011-06-24,85.72
21,2011-07-01,87.57
21,2011-07-08,89.16
21,2011-07-15,91.05
21,2011-07-22,90.27
21,2011-07-29,91.56
21,2011-08-05,94.22
21,2011-08-12,92.32
21,2011-08-19,90.11
21,2011-08-26,92.07
21,2011-09-02,91.94
21,2011-09-09,78.87
21,2011-09-16,80.62
21,2011-09-23,75.68
21,2011-09-30,78.91
21,2011-10-07,71.64
21,2011-10-14,69.79
21,2011-10-21,65.16
21,2011-10-28,65.46
21,2011-11-04,56.01
21,2011-11-11,59.8
21,2011-11-18,61.9
21,2011-11-25,56.43
21,2011-12-02,48.72
21,2011-12-09,41.44
21,2011-12-16,50.56
21,2011-12-23,46.54
21,2011-12-30,45.16
21,2012-01-06,48.1
21,2012-01-13,45
21,2012-01-20,52.21
21,2012-01-27,50.79
21,2012-02-03,55.83
21,2012-02-10,46.52
21,2012-02-17,45.03
21,2012-02-24,54.81
21,2012-03-02,59.3
21,2012-03-09,57.16
21,2012-03-16,63.39
21,2012-03-23,62.96
21,2012-03-30,67.87
21,2012-04-06,69.02
21,2012-04-13,69.03
21,2012-04-20,66.97
21,2012-04-27,69.21
21,2012-05-04,77.53
21,2012-05-11,74.14
21,2012-05-18,72.42
21,2012-05-25,79.49
21,2012-06-01,79.24
21,2012-06-08,79.47
21,2012-06-15,81.51
21,2012-06-22,81.78
21,2012-06-29,88.05
21,2012-07-06,85.26
21,2012-07-13,82.51
21,2012-07-20,84.25
21,2012-07-27,88.09
21,2012-08-03,91.57
21,2012-08-10,89.57
21,2012-08-17,85.55
21,2012-08-24,77.72
21,2012-08-31,83.58
21,2012-09-07,88.4
21,2012-09-14,76.1
21,2012-09-21,71.54
21,2012-09-28,80.38
21,2012-10-05,70.28
21,2012-10-12,61.53
21,2012-10-19,68.52
21,2012-10-26,70.5
21,2012-11-02,56.96
21,2012-11-09,63.81
21,2012-11-16,54.06
21,2012-11-23,58.85
21,2012-11-30,53.59
21,2012-12-07,64.28
21,2012-12-14,47.55
21,2012-12-21,55.81
21,2012-12-28,41.89
21,2013-01-04,39.19
21,2013-01-11,47.52
21,2013-01-18,41.19
21,2013-01-25,52.38
21,2013-02-01,55.38
21,2013-02-08,57.87
21,2013-02-15,50.02
21,2013-02-22,49.09
21,2013-03-01,46.28
21,2013-03-08,52.76
21,2013-03-15,56.28
21,2013-03-22,61.41
21,2013-03-29,51.35
21,2013-04-05,58.8
21,2013-04-12,61.27
21,2013-04-19,67.52
21,2013-04-26,58.66
21,2013-05-03,65.51
21,2013-05-10,65.62
21,2013-05-17,71.98
21,2013-05-24,77.24
21,2013-05-31,77.81
21,2013-06-07,77.38
21,2013-06-14,81.91
21,2013-06-21,82.27
21,2013-06-28,86.8
21,2013-07-05,81.2
21,2013-07-12,87.3
21,2013-07-19,79.15
21,2013-07-26,85
22,2010-02-05,24.36
22,2010-02-12,28.14
22,2010-02-19,31.96
22,2010-02-26,35.98
22,2010-03-05,36.82
22,2010-03-12,43.43
22,2010-03-19,46.03
22,2010-03-26,48.56
22,2010-04-02,44.96
22,2010-04-09,57.06
22,2010-04-16,51.14
22,2010-04-23,51.04
22,2010-04-30,50.96
22,2010-05-07,63.81
22,2010-05-14,50.99
22,2010-05-21,59.99
22,2010-05-28,65.64
22,2010-06-04,69.49
22,2010-06-11,65.01
22,2010-06-18,67.13
22,2010-06-25,74.37
22,2010-07-02,72.88
22,2010-07-09,79.22
22,2010-07-16,76.3
22,2010-07-23,76.91
22,2010-07-30,76.35
22,2010-08-06,74.37
22,2010-08-13,74.75
22,2010-08-20,73.21
22,2010-08-27,68.99
22,2010-09-03,75.85
22,2010-09-10,68.6
22,2010-09-17,62.49
22,2010-09-24,65.14
22,2010-10-01,69.31
22,2010-10-08,56.32
22,2010-10-15,55.23
22,2010-10-22,50.24
22,2010-10-29,57.73
22,2010-11-05,44.34
22,2010-11-12,44.42
22,2010-11-19,48.62
22,2010-11-26,44.61
22,2010-12-03,39.42
22,2010-12-10,28.43
22,2010-12-17,30.46
22,2010-12-24,29.76
22,2010-12-31,28.49
22,2011-01-07,32.56
22,2011-01-14,24.76
22,2011-01-21,26.8
22,2011-01-28,20.61
22,2011-02-04,26.39
22,2011-02-11,28.89
22,2011-02-18,35.34
22,2011-02-25,30.23
22,2011-03-04,33.52
22,2011-03-11,41.42
22,2011-03-18,43.38
22,2011-03-25,38.77
22,2011-04-01,36.04
22,2011-04-08,44.42
22,2011-04-15,48.88
22,2011-04-22,47.76
22,2011-04-29,57.2
22,2011-05-06,53.63
22,2011-05-13,57.71
22,2011-05-20,58.56
22,2011-05-27,62.59
22,2011-06-03,70.09
22,2011-06-10,69.53
22,2011-06-17,63.97
22,2011-06-24,68.53
22,2011-07-01,70.8
22,2011-07-08,74.22
22,2011-07-15,75.2
22,2011-07-22,77.79
22,2011-07-29,75.32
22,2011-08-05,75.33
22,2011-08-12,74.69
22,2011-08-19,71.3
22,2011-08-26,72.22
22,2011-09-02,69.16
22,2011-09-09,69.14
22,2011-09-16,68.08
22,2011-09-23,62.36
22,2011-09-30,69.78
22,2011-10-07,56.44
22,2011-10-14,62.63
22,2011-10-21,59.3
22,2011-10-28,49.31
22,2011-11-04,42.81
22,2011-11-11,47.8
22,2011-11-18,50.62
22,2011-11-25,46.28
22,2011-12-02,49.11
22,2011-12-09,45.35
22,2011-12-16,39.11
22,2011-12-23,39.83
22,2011-12-30,36.28
22,2012-01-06,34.61
22,2012-01-13,39
22,2012-01-20,29.16
22,2012-01-27,35.68
22,2012-02-03,40.58
22,2012-02-10,35.68
22,2012-02-17,36.25
22,2012-02-24,39
22,2012-03-02,37.47
22,2012-03-09,41.72
22,2012-03-16,46.06
22,2012-03-23,54.68
22,2012-03-30,46.4
22,2012-04-06,46.38
22,2012-04-13,49.89
22,2012-04-20,58.81
22,2012-04-27,51.42
22,2012-05-04,50.75
22,2012-05-11,56.72
22,2012-05-18,61.9
22,2012-05-25,62.39
22,2012-06-01,70.01
22,2012-06-08,61.71
22,2012-06-15,66.56
22,2012-06-22,70.61
22,2012-06-29,70.99
22,2012-07-06,77.41
22,2012-07-13,75.81
22,2012-07-20,76.57
22,2012-07-27,73.52
22,2012-08-03,72.99
22,2012-08-10,76.74
22,2012-08-17,74.92
22,2012-08-24,70.42
22,2012-08-31,71.93
22,2012-09-07,73.3
22,2012-09-14,66.42
22,2012-09-21,63.38
22,2012-09-28,62.17
22,2012-10-05,62.09
22,2012-10-12,54.18
22,2012-10-19,55.28
22,2012-10-26,57.58
22,2012-11-02,54.55
22,2012-11-09,40
22,2012-11-16,45.84
22,2012-11-23,41.34
22,2012-11-30,37.89
22,2012-12-07,42.13
22,2012-12-14,42.31
22,2012-12-21,41.52
22,2012-12-28,34.8
22,2013-01-04,29.43
22,2013-01-11,36.36
22,2013-01-18,38.95
22,2013-01-25,25.22
22,2013-02-01,32.63
22,2013-02-08,27.69
22,2013-02-15,32.73
22,2013-02-22,30.28
22,2013-03-01,38.37
22,2013-03-08,35.39
22,2013-03-15,39.87
22,2013-03-22,33.55
22,2013-03-29,40.87
22,2013-04-05,41.85
22,2013-04-12,49.5
22,2013-04-19,50.31
22,2013-04-26,48.72
22,2013-05-03,53.24
22,2013-05-10,55.35
22,2013-05-17,56.64
22,2013-05-24,62.01
22,2013-05-31,60.39
22,2013-06-07,65.77
22,2013-06-14,64.37
22,2013-06-21,67.88
22,2013-06-28,74.62
22,2013-07-05,75.13
22,2013-07-12,77.78
22,2013-07-19,80.67
22,2013-07-26,74.25
23,2010-02-05,15.25
23,2010-02-12,18.75
23,2010-02-19,26.7
23,2010-02-26,32.68
23,2010-03-05,33.15
23,2010-03-12,36.07
23,2010-03-19,43.01
23,2010-03-26,38.59
23,2010-04-02,40.5
23,2010-04-09,56.82
23,2010-04-16,44.25
23,2010-04-23,46.4
23,2010-04-30,45.47
23,2010-05-07,61.04
23,2010-05-14,45.33
23,2010-05-21,57.94
23,2010-05-28,69.26
23,2010-06-04,64.94
23,2010-06-11,58.35
23,2010-06-18,60.29
23,2010-06-25,69.83
23,2010-07-02,64.76
23,2010-07-09,77.16
23,2010-07-16,73.94
23,2010-07-23,70.2
23,2010-07-30,69.71
23,2010-08-06,70.03
23,2010-08-13,67.43
23,2010-08-20,68.65
23,2010-08-27,63.25
23,2010-09-03,72.91
23,2010-09-10,63.21
23,2010-09-17,55.3
23,2010-09-24,57.75
23,2010-10-01,62.07
23,2010-10-08,50.75
23,2010-10-15,45.55
23,2010-10-22,43.19
23,2010-10-29,48.68
23,2010-11-05,36.6
23,2010-11-12,35.59
23,2010-11-19,41.66
23,2010-11-26,34.95
23,2010-12-03,34.3
23,2010-12-10,20.12
23,2010-12-17,23.05
23,2010-12-24,22.96
23,2010-12-31,19.05
23,2011-01-07,27.81
23,2011-01-14,18.2
23,2011-01-21,15.58
23,2011-01-28,10.91
23,2011-02-04,14.5
23,2011-02-11,21.52
23,2011-02-18,26.6
23,2011-02-25,17
23,2011-03-04,20.67
23,2011-03-11,29.36
23,2011-03-18,37.28
23,2011-03-25,29.11
23,2011-04-01,29.44
23,2011-04-08,36.74
23,2011-04-15,45.51
23,2011-04-22,39.62
23,2011-04-29,54.2
23,2011-05-06,50.07
23,2011-05-13,55.12
23,2011-05-20,56.67
23,2011-05-27,63.27
23,2011-06-03,67.21
23,2011-06-10,65.23
23,2011-06-17,61.06
23,2011-06-24,63.8
23,2011-07-01,65.65
23,2011-07-08,69.92
23,2011-07-15,69.8
23,2011-07-22,76.74
23,2011-07-29,69.55
23,2011-08-05,69.53
23,2011-08-12,69.86
23,2011-08-19,67.09
23,2011-08-26,67.04
23,2011-09-02,65.33
23,2011-09-09,66.04
23,2011-09-16,60.52
23,2011-09-23,57.14
23,2011-09-30,64.76
23,2011-10-07,49
23,2011-10-14,56.79
23,2011-10-21,52.12
23,2011-10-28,42.57
23,2011-11-04,39.18
23,2011-11-11,44.04
23,2011-11-18,45.48
23,2011-11-25,35.23
23,2011-12-02,43.6
23,2011-12-09,36.4
23,2011-12-16,32.99
23,2011-12-23,27.8
23,2011-12-30,22.3
23,2012-01-06,24.29
23,2012-01-13,28.49
23,2012-01-20,15.33
23,2012-01-27,25.71
23,2012-02-03,29.71
23,2012-02-10,26.6
23,2012-02-17,27.01
23,2012-02-24,31.12
23,2012-03-02,25.91
23,2012-03-09,33.11
23,2012-03-16,41.19
23,2012-03-23,57.82
23,2012-03-30,36.71
23,2012-04-06,37.43
23,2012-04-13,41.81
23,2012-04-20,56.55
23,2012-04-27,44.62
23,2012-05-04,45.88
23,2012-05-11,52.9
23,2012-05-18,58.42
23,2012-05-25,66.43
23,2012-06-01,66.22
23,2012-06-08,56.82
23,2012-06-15,64.73
23,2012-06-22,71.82
23,2012-06-29,64.23
23,2012-07-06,70.86
23,2012-07-13,69.19
23,2012-07-20,71.13
23,2012-07-27,69.31
23,2012-08-03,71.51
23,2012-08-10,71.12
23,2012-08-17,69.97
23,2012-08-24,64.63
23,2012-08-31,68.34
23,2012-09-07,66.74
23,2012-09-14,61.37
23,2012-09-21,56.8
23,2012-09-28,53.71
23,2012-10-05,56.65
23,2012-10-12,48.1
23,2012-10-19,47.89
23,2012-10-26,50.56
23,2012-11-02,51.88
23,2012-11-09,33.21
23,2012-11-16,39.49
23,2012-11-23,33.44
23,2012-11-30,28.25
23,2012-12-07,35.02
23,2012-12-14,33.4
23,2012-12-21,31.44
23,2012-12-28,22.04
23,2013-01-04,12.27
23,2013-01-11,26.3
23,2013-01-18,30.33
23,2013-01-25,12.05
23,2013-02-01,22.1
23,2013-02-08,14.94
23,2013-02-15,25.39
23,2013-02-22,20.86
23,2013-03-01,32.68
23,2013-03-08,28.49
23,2013-03-15,34.45
23,2013-03-22,23.83
23,2013-03-29,34.55
23,2013-04-05,35.96
23,2013-04-12,39.54
23,2013-04-19,46.36
23,2013-04-26,44.03
23,2013-05-03,56.61
23,2013-05-10,62.17
23,2013-05-17,51.72
23,2013-05-24,59.75
23,2013-05-31,55.99
23,2013-06-07,62.51
23,2013-06-14,58.89
23,2013-06-21,61.09
23,2013-06-28,71.56
23,2013-07-05,71.7
23,2013-07-12,72.85
23,2013-07-19,76.37
23,2013-07-26,66.54
24,2010-02-05,22.43
24,2010-02-12,25.94
24,2010-02-19,31.05
24,2010-02-26,33.98
24,2010-03-05,36.73
24,2010-03-12,42.31
24,2010-03-19,46.09
24,2010-03-26,48.87
24,2010-04-02,45.22
24,2010-04-09,62.06
24,2010-04-16,51.08
24,2010-04-23,51.07
24,2010-04-30,51.48
24,2010-05-07,66.65
24,2010-05-14,51.31
24,2010-05-21,60.44
24,2010-05-28,69.59
24,2010-06-04,71.99
24,2010-06-11,64.84
24,2010-06-18,67.17
24,2010-06-25,74.9
24,2010-07-02,71.12
24,2010-07-09,79.05
24,2010-07-16,76.56
24,2010-07-23,75.27
24,2010-07-30,75.91
24,2010-08-06,74.54
24,2010-08-13,74.17
24,2010-08-20,72.17
24,2010-08-27,67
24,2010-09-03,73.52
24,2010-09-10,67.11
24,2010-09-17,60.31
24,2010-09-24,64.3
24,2010-10-01,66.88
24,2010-10-08,54.82
24,2010-10-15,52.83
24,2010-10-22,48.69
24,2010-10-29,57.29
24,2010-11-05,42.2
24,2010-11-12,41.76
24,2010-11-19,45.63
24,2010-11-26,41.92
24,2010-12-03,37.08
24,2010-12-10,27.11
24,2010-12-17,27.99
24,2010-12-24,27.74
24,2010-12-31,25.9
24,2011-01-07,30.72
24,2011-01-14,22.41
24,2011-01-21,23.69
24,2011-01-28,17.91
24,2011-02-04,23.83
24,2011-02-11,26.51
24,2011-02-18,34.04
24,2011-02-25,26.09
24,2011-03-04,31.36
24,2011-03-11,39.51
24,2011-03-18,43.39
24,2011-03-25,36.88
24,2011-04-01,35.73
24,2011-04-08,44.7
24,2011-04-15,52.36
24,2011-04-22,46
24,2011-04-29,60.48
24,2011-05-06,55.75
24,2011-05-13,58.49
24,2011-05-20,59.84
24,2011-05-27,65.74
24,2011-06-03,73.12
24,2011-06-10,70.02
24,2011-06-17,64.34
24,2011-06-24,68.88
24,2011-07-01,70.27
24,2011-07-08,72.56
24,2011-07-15,74.43
24,2011-07-22,79.29
24,2011-07-29,74.84
24,2011-08-05,74.64
24,2011-08-12,72.52
24,2011-08-19,69.93
24,2011-08-26,69.94
24,2011-09-02,68.14
24,2011-09-09,68.32
24,2011-09-16,65.56
24,2011-09-23,60.61
24,2011-09-30,68
24,2011-10-07,53.87
24,2011-10-14,60.21
24,2011-10-21,56.6
24,2011-10-28,48
24,2011-11-04,39.87
24,2011-11-11,46.78
24,2011-11-18,48.17
24,2011-11-25,41.83
24,2011-12-02,47.21
24,2011-12-09,42.3
24,2011-12-16,36
24,2011-12-23,36.93
24,2011-12-30,33.45
24,2012-01-06,32.86
24,2012-01-13,36.5
24,2012-01-20,25.73
24,2012-01-27,31.92
24,2012-02-03,38.61
24,2012-02-10,33.82
24,2012-02-17,33.92
24,2012-02-24,37.35
24,2012-03-02,35.36
24,2012-03-09,41.5
24,2012-03-16,48.68
24,2012-03-23,59.51
24,2012-03-30,47.28
24,2012-04-06,45.25
24,2012-04-13,48.65
24,2012-04-20,61.05
24,2012-04-27,49.26
24,2012-05-04,52.14
24,2012-05-11,58.7
24,2012-05-18,63.1
24,2012-05-25,65.79
24,2012-06-01,71.79
