Store,Date,Fuel_Price
18,2012-08-10,3.772
18,2012-08-17,3.84
18,2012-08-24,3.874
18,2012-08-31,3.884
18,2012-09-07,3.921
18,2012-09-14,3.988
18,2012-09-21,4.056
18,2012-09-28,4.018
18,2012-10-05,4.027
18,2012-10-12,4.029
18,2012-10-19,4
18,2012-10-26,3.917
18,2012-11-02,3.817
18,2012-11-09,3.792
18,2012-11-16,3.754
18,2012-11-23,3.727
18,2012-11-30,3.713
18,2012-12-07,3.679
18,2012-12-14,3.639
18,2012-12-21,3.574
18,2012-12-28,3.56
18,2013-01-04,3.577
18,2013-01-11,3.595
18,2013-01-18,3.593
18,2013-01-25,3.579
18,2013-02-01,3.608
18,2013-02-08,3.755
18,2013-02-15,3.807
18,2013-02-22,3.866
18,2013-03-01,3.885
18,2013-03-08,3.868
18,2013-03-15,3.843
18,2013-03-22,3.819
18,2013-03-29,3.796
18,2013-04-05,3.772
18,2013-04-12,3.723
18,2013-04-19,3.678
18,2013-04-26,3.626
18,2013-05-03,3.601
18,2013-05-10,3.603
18,2013-05-17,3.63
18,2013-05-24,3.654
18,2013-05-31,3.668
18,2013-06-07,3.66
18,2013-06-14,3.667
18,2013-06-21,3.673
18,2013-06-28,3.673
18,2013-07-05,3.643
18,2013-07-12,3.645
18,2013-07-19,3.803
18,2013-07-26,3.879
19,2010-02-05,2.954
19,2010-02-12,2.94
19,2010-02-19,2.909
19,2010-02-26,2.91
19,2010-03-05,2.919
19,2010-03-12,2.938
19,2010-03-19,2.96
19,2010-03-26,2.963
19,2010-04-02,2.957
19,2010-04-09,2.992
19,2010-04-16,3.01
19,2010-04-23,3.021
19,2010-04-30,3.042
19,2010-05-07,3.095
19,2010-05-14,3.112
19,2010-05-21,3.096
19,2010-05-28,3.046
19,2010-06-04,3.006
19,2010-06-11,2.972
19,2010-06-18,2.942
19,2010-06-25,2.958
19,2010-07-02,2.958
19,2010-07-09,2.94
19,2010-07-16,2.933
19,2010-07-23,2.924
19,2010-07-30,2.932
19,2010-08-06,2.942
19,2010-08-13,2.923
19,2010-08-20,2.913
19,2010-08-27,2.885
19,2010-09-03,2.86
19,2010-09-10,2.837
19,2010-09-17,2.846
19,2010-09-24,2.837
19,2010-10-01,2.84
19,2010-10-08,2.903
19,2010-10-15,2.999
19,2010-10-22,3.049
19,2010-10-29,3.055
19,2010-11-05,3.049
19,2010-11-12,3.065
19,2010-11-19,3.138
19,2010-11-26,3.186
19,2010-12-03,3.2
19,2010-12-10,3.255
19,2010-12-17,3.301
19,2010-12-24,3.309
19,2010-12-31,3.336
19,2011-01-07,3.351
19,2011-01-14,3.367
19,2011-01-21,3.391
19,2011-01-28,3.402
19,2011-02-04,3.4
19,2011-02-11,3.416
19,2011-02-18,3.42
19,2011-02-25,3.452
19,2011-03-04,3.605
19,2011-03-11,3.752
19,2011-03-18,3.796
19,2011-03-25,3.789
19,2011-04-01,3.811
19,2011-04-08,3.895
19,2011-04-15,3.981
19,2011-04-22,4.061
19,2011-04-29,4.117
19,2011-05-06,4.192
19,2011-05-13,4.211
19,2011-05-20,4.202
19,2011-05-27,4.134
19,2011-06-03,4.069
19,2011-06-10,4.025
19,2011-06-17,3.989
19,2011-06-24,3.964
19,2011-07-01,3.916
19,2011-07-08,3.886
19,2011-07-15,3.915
19,2011-07-22,3.972
19,2011-07-29,4.004
19,2011-08-05,4.02
19,2011-08-12,3.995
19,2011-08-19,3.942
19,2011-08-26,3.906
19,2011-09-02,3.879
19,2011-09-09,3.93
19,2011-09-16,3.937
19,2011-09-23,3.899
19,2011-09-30,3.858
19,2011-10-07,3.775
19,2011-10-14,3.744
19,2011-10-21,3.757
19,2011-10-28,3.757
19,2011-11-04,3.738
19,2011-11-11,3.719
19,2011-11-18,3.717
19,2011-11-25,3.689
19,2011-12-02,3.666
19,2011-12-09,3.627
19,2011-12-16,3.611
19,2011-12-23,3.587
19,2011-12-30,3.566
19,2012-01-06,3.585
19,2012-01-13,3.666
19,2012-01-20,3.705
19,2012-01-27,3.737
19,2012-02-03,3.796
19,2012-02-10,3.826
19,2012-02-17,3.874
19,2012-02-24,3.917
19,2012-03-02,3.983
19,2012-03-09,4.021
19,2012-03-16,4.021
19,2012-03-23,4.054
19,2012-03-30,4.098
19,2012-04-06,4.143
19,2012-04-13,4.187
19,2012-04-20,4.17
19,2012-04-27,4.163
19,2012-05-04,4.124
19,2012-05-11,4.055
19,2012-05-18,4.029
19,2012-05-25,3.979
19,2012-06-01,3.915
19,2012-06-08,3.871
19,2012-06-15,3.786
19,2012-06-22,3.722
19,2012-06-29,3.667
19,2012-07-06,3.646
19,2012-07-13,3.689
19,2012-07-20,3.732
19,2012-07-27,3.82
19,2012-08-03,3.819
19,2012-08-10,3.863
19,2012-08-17,3.963
19,2012-08-24,3.997
19,2012-08-31,4.026
19,2012-09-07,4.076
19,2012-09-14,4.088
19,2012-09-21,4.203
19,2012-09-28,4.158
19,2012-10-05,4.151
19,2012-10-12,4.186
19,2012-10-19,4.153
19,2012-10-26,4.071
19,2012-11-02,3.97
19,2012-11-09,3.947
19,2012-11-16,3.942
19,2012-11-23,3.978
19,2012-11-30,3.966
19,2012-12-07,3.92
19,2012-12-14,3.869
19,2012-12-21,3.816
19,2012-12-28,3.785
19,2013-01-04,3.794
19,2013-01-11,3.802
19,2013-01-18,3.798
19,2013-01-25,3.78
19,2013-02-01,3.806
19,2013-02-08,3.945
19,2013-02-15,4.006
19,2013-02-22,4.045
19,2013-03-01,4.079
19,2013-03-08,4.045
19,2013-03-15,4.029
19,2013-03-22,3.999
19,2013-03-29,3.983
19,2013-04-05,3.954
19,2013-04-12,3.914
19,2013-04-19,3.876
19,2013-04-26,3.806
19,2013-05-03,3.775
19,2013-05-10,3.762
19,2013-05-17,3.79
19,2013-05-24,3.793
19,2013-05-31,3.808
19,2013-06-07,3.792
19,2013-06-14,3.795
19,2013-06-21,3.793
19,2013-06-28,3.8
19,2013-07-05,3.778
19,2013-07-12,3.791
19,2013-07-19,3.913
19,2013-07-26,3.951
20,2010-02-05,2.784
20,2010-02-12,2.773
20,2010-02-19,2.745
20,2010-02-26,2.754
20,2010-03-05,2.777
20,2010-03-12,2.818
20,2010-03-19,2.844
20,2010-03-26,2.854
20,2010-04-02,2.85
20,2010-04-09,2.869
20,2010-04-16,2.899
20,2010-04-23,2.902
20,2010-04-30,2.921
20,2010-05-07,2.966
20,2010-05-14,2.982
20,2010-05-21,2.958
20,2010-05-28,2.899
20,2010-06-04,2.847
20,2010-06-11,2.809
20,2010-06-18,2.78
20,2010-06-25,2.808
20,2010-07-02,2.815
20,2010-07-09,2.793
20,2010-07-16,2.783
20,2010-07-23,2.771
20,2010-07-30,2.781
20,2010-08-06,2.784
20,2010-08-13,2.805
20,2010-08-20,2.779
20,2010-08-27,2.755
20,2010-09-03,2.715
20,2010-09-10,2.699
20,2010-09-17,2.706
20,2010-09-24,2.713
20,2010-10-01,2.707
20,2010-10-08,2.764
20,2010-10-15,2.868
20,2010-10-22,2.917
20,2010-10-29,2.921
20,2010-11-05,2.917
20,2010-11-12,2.931
20,2010-11-19,3
20,2010-11-26,3.039
20,2010-12-03,3.046
20,2010-12-10,3.109
20,2010-12-17,3.14
20,2010-12-24,3.141
20,2010-12-31,3.179
20,2011-01-07,3.193
20,2011-01-14,3.205
20,2011-01-21,3.229
20,2011-01-28,3.237
20,2011-02-04,3.231
20,2011-02-11,3.239
20,2011-02-18,3.245
20,2011-02-25,3.274
20,2011-03-04,3.433
20,2011-03-11,3.582
20,2011-03-18,3.631
20,2011-03-25,3.625
20,2011-04-01,3.638
20,2011-04-08,3.72
20,2011-04-15,3.821
20,2011-04-22,3.892
20,2011-04-29,3.962
20,2011-05-06,4.046
20,2011-05-13,4.066
20,2011-05-20,4.062
20,2011-05-27,3.985
20,2011-06-03,3.922
20,2011-06-10,3.881
20,2011-06-17,3.842
20,2011-06-24,3.804
20,2011-07-01,3.748
20,2011-07-08,3.711
20,2011-07-15,3.76
20,2011-07-22,3.811
20,2011-07-29,3.829
20,2011-08-05,3.842
20,2011-08-12,3.812
20,2011-08-19,3.747
20,2011-08-26,3.704
20,2011-09-02,3.703
20,2011-09-09,3.738
20,2011-09-16,3.742
20,2011-09-23,3.711
20,2011-09-30,3.645
20,2011-10-07,3.583
20,2011-10-14,3.541
20,2011-10-21,3.57
20,2011-10-28,3.569
20,2011-11-04,3.551
20,2011-11-11,3.53
20,2011-11-18,3.53
20,2011-11-25,3.492
20,2011-12-02,3.452
20,2011-12-09,3.415
20,2011-12-16,3.413
20,2011-12-23,3.389
20,2011-12-30,3.389
20,2012-01-06,3.422
20,2012-01-13,3.513
20,2012-01-20,3.533
20,2012-01-27,3.567
20,2012-02-03,3.617
20,2012-02-10,3.64
20,2012-02-17,3.695
20,2012-02-24,3.739
20,2012-03-02,3.816
20,2012-03-09,3.848
20,2012-03-16,3.862
20,2012-03-23,3.9
20,2012-03-30,3.953
20,2012-04-06,3.996
20,2012-04-13,4.044
20,2012-04-20,4.027
20,2012-04-27,4.004
20,2012-05-04,3.951
20,2012-05-11,3.889
20,2012-05-18,3.848
20,2012-05-25,3.798
20,2012-06-01,3.742
20,2012-06-08,3.689
20,2012-06-15,3.62
20,2012-06-22,3.564
20,2012-06-29,3.506
20,2012-07-06,3.475
20,2012-07-13,3.523
20,2012-07-20,3.567
20,2012-07-27,3.647
20,2012-08-03,3.654
20,2012-08-10,3.722
20,2012-08-17,3.807
20,2012-08-24,3.834
20,2012-08-31,3.867
20,2012-09-07,3.911
20,2012-09-14,3.948
20,2012-09-21,4.038
20,2012-09-28,3.997
20,2012-10-05,3.985
20,2012-10-12,4
20,2012-10-19,3.969
20,2012-10-26,3.882
20,2012-11-02,3.787
20,2012-11-09,3.771
20,2012-11-16,3.75
20,2012-11-23,3.748
20,2012-11-30,3.729
20,2012-12-07,3.688
20,2012-12-14,3.637
20,2012-12-21,3.577
20,2012-12-28,3.563
20,2013-01-04,3.592
20,2013-01-11,3.611
20,2013-01-18,3.605
20,2013-01-25,3.583
20,2013-02-01,3.615
20,2013-02-08,3.753
20,2013-02-15,3.814
20,2013-02-22,3.859
20,2013-03-01,3.89
20,2013-03-08,3.86
20,2013-03-15,3.834
20,2013-03-22,3.8
20,2013-03-29,3.784
20,2013-04-05,3.763
20,2013-04-12,3.724
20,2013-04-19,3.676
20,2013-04-26,3.615
20,2013-05-03,3.592
20,2013-05-10,3.583
20,2013-05-17,3.614
20,2013-05-24,3.627
20,2013-05-31,3.646
20,2013-06-07,3.633
20,2013-06-14,3.632
20,2013-06-21,3.626
20,2013-06-28,3.639
20,2013-07-05,3.614
20,2013-07-12,3.614
20,2013-07-19,3.737
20,2013-07-26,3.804
21,2010-02-05,2.572
21,2010-02-12,2.548
21,2010-02-19,2.514
21,2010-02-26,2.561
21,2010-03-05,2.625
21,2010-03-12,2.667
21,2010-03-19,2.72
21,2010-03-26,2.732
21,2010-04-02,2.719
21,2010-04-09,2.77
21,2010-04-16,2.808
21,2010-04-23,2.795
21,2010-04-30,2.78
21,2010-05-07,2.835
21,2010-05-14,2.854
21,2010-05-21,2.826
21,2010-05-28,2.759
21,2010-06-04,2.705
21,2010-06-11,2.668
21,2010-06-18,2.637
21,2010-06-25,2.653
21,2010-07-02,2.669
21,2010-07-09,2.642
21,2010-07-16,2.623
21,2010-07-23,2.608
21,2010-07-30,2.64
21,2010-08-06,2.627
21,2010-08-13,2.692
21,2010-08-20,2.664
21,2010-08-27,2.619
21,2010-09-03,2.577
21,2010-09-10,2.565
21,2010-09-17,2.582
21,2010-09-24,2.624
21,2010-10-01,2.603
21,2010-10-08,2.633
21,2010-10-15,2.72
21,2010-10-22,2.725
21,2010-10-29,2.716
21,2010-11-05,2.689
21,2010-11-12,2.728
21,2010-11-19,2.771
21,2010-11-26,2.735
21,2010-12-03,2.708
21,2010-12-10,2.843
21,2010-12-17,2.869
21,2010-12-24,2.886
21,2010-12-31,2.943
21,2011-01-07,2.976
21,2011-01-14,2.983
21,2011-01-21,3.016
21,2011-01-28,3.01
21,2011-02-04,2.989
21,2011-02-11,3.022
21,2011-02-18,3.045
21,2011-02-25,3.065
21,2011-03-04,3.288
21,2011-03-11,3.459
21,2011-03-18,3.488
21,2011-03-25,3.473
21,2011-04-01,3.524
21,2011-04-08,3.622
21,2011-04-15,3.743
21,2011-04-22,3.807
21,2011-04-29,3.81
21,2011-05-06,3.906
21,2011-05-13,3.899
21,2011-05-20,3.907
21,2011-05-27,3.786
21,2011-06-03,3.699
21,2011-06-10,3.648
21,2011-06-17,3.637
21,2011-06-24,3.594
21,2011-07-01,3.524
21,2011-07-08,3.48
21,2011-07-15,3.575
21,2011-07-22,3.651
21,2011-07-29,3.682
21,2011-08-05,3.684
21,2011-08-12,3.638
21,2011-08-19,3.554
21,2011-08-26,3.523
21,2011-09-02,3.533
21,2011-09-09,3.546
21,2011-09-16,3.526
21,2011-09-23,3.467
21,2011-09-30,3.355
21,2011-10-07,3.285
21,2011-10-14,3.274
21,2011-10-21,3.353
21,2011-10-28,3.372
21,2011-11-04,3.332
21,2011-11-11,3.297
21,2011-11-18,3.308
21,2011-11-25,3.236
21,2011-12-02,3.172
21,2011-12-09,3.158
21,2011-12-16,3.159
21,2011-12-23,3.112
21,2011-12-30,3.129
21,2012-01-06,3.157
21,2012-01-13,3.261
21,2012-01-20,3.268
21,2012-01-27,3.29
21,2012-02-03,3.36
21,2012-02-10,3.409
21,2012-02-17,3.51
21,2012-02-24,3.555
21,2012-03-02,3.63
21,2012-03-09,3.669
21,2012-03-16,3.734
21,2012-03-23,3.787
21,2012-03-30,3.845
21,2012-04-06,3.891
21,2012-04-13,3.891
21,2012-04-20,3.877
21,2012-04-27,3.814
21,2012-05-04,3.749
21,2012-05-11,3.688
21,2012-05-18,3.63
21,2012-05-25,3.561
21,2012-06-01,3.501
21,2012-06-08,3.452
21,2012-06-15,3.393
21,2012-06-22,3.346
21,2012-06-29,3.286
21,2012-07-06,3.227
21,2012-07-13,3.256
21,2012-07-20,3.311
21,2012-07-27,3.407
21,2012-08-03,3.417
21,2012-08-10,3.494
21,2012-08-17,3.571
21,2012-08-24,3.62
21,2012-08-31,3.638
21,2012-09-07,3.73
21,2012-09-14,3.717
21,2012-09-21,3.721
21,2012-09-28,3.666
21,2012-10-05,3.617
21,2012-10-12,3.601
21,2012-10-19,3.594
21,2012-10-26,3.506
21,2012-11-02,3.386
21,2012-11-09,3.314
21,2012-11-16,3.252
21,2012-11-23,3.211
21,2012-11-30,3.207
21,2012-12-07,3.198
21,2012-12-14,3.168
21,2012-12-21,3.098
21,2012-12-28,3.108
21,2013-01-04,3.161
21,2013-01-11,3.243
21,2013-01-18,3.237
21,2013-01-25,3.227
21,2013-02-01,3.244
21,2013-02-08,3.417
21,2013-02-15,3.475
21,2013-02-22,3.597
21,2013-03-01,3.711
21,2013-03-08,3.658
21,2013-03-15,3.622
21,2013-03-22,3.611
21,2013-03-29,3.606
21,2013-04-05,3.583
21,2013-04-12,3.529
21,2013-04-19,3.451
21,2013-04-26,3.417
21,2013-05-03,3.386
21,2013-05-10,3.392
21,2013-05-17,3.454
21,2013-05-24,3.494
21,2013-05-31,3.466
21,2013-06-07,3.439
21,2013-06-14,3.431
21,2013-06-21,3.479
21,2013-06-28,3.495
21,2013-07-05,3.422
21,2013-07-12,3.4
21,2013-07-19,3.556
21,2013-07-26,3.62
22,2010-02-05,2.788
22,2010-02-12,2.771
22,2010-02-19,2.747
22,2010-02-26,2.753
22,2010-03-05,2.766
22,2010-03-12,2.805
22,2010-03-19,2.834
22,2010-03-26,2.831
22,2010-04-02,2.826
22,2010-04-09,2.849
22,2010-04-16,2.885
22,2010-04-23,2.895
22,2010-04-30,2.935
22,2010-05-07,2.981
22,2010-05-14,2.983
22,2010-05-21,2.961
22,2010-05-28,2.906
22,2010-06-04,2.857
22,2010-06-11,2.83
22,2010-06-18,2.805
22,2010-06-25,2.81
22,2010-07-02,2.815
22,2010-07-09,2.806
22,2010-07-16,2.796
22,2010-07-23,2.784
22,2010-07-30,2.792
22,2010-08-06,2.792
22,2010-08-13,2.81
22,2010-08-20,2.796
22,2010-08-27,2.77
22,2010-09-03,2.735
22,2010-09-10,2.717
22,2010-09-17,2.716
22,2010-09-24,2.718
22,2010-10-01,2.717
22,2010-10-08,2.776
22,2010-10-15,2.878
22,2010-10-22,2.919
22,2010-10-29,2.938
22,2010-11-05,2.938
22,2010-11-12,2.961
22,2010-11-19,3.03
22,2010-11-26,3.07
22,2010-12-03,3.065
22,2010-12-10,3.132
22,2010-12-17,3.139
22,2010-12-24,3.15
22,2010-12-31,3.177
22,2011-01-07,3.193
22,2011-01-14,3.215
22,2011-01-21,3.232
22,2011-01-28,3.243
22,2011-02-04,3.24
22,2011-02-11,3.255
22,2011-02-18,3.263
22,2011-02-25,3.281
22,2011-03-04,3.437
22,2011-03-11,3.6
22,2011-03-18,3.634
22,2011-03-25,3.624
22,2011-04-01,3.638
22,2011-04-08,3.72
22,2011-04-15,3.823
22,2011-04-22,3.919
22,2011-04-29,3.988
22,2011-05-06,4.078
22,2011-05-13,4.095
22,2011-05-20,4.101
22,2011-05-27,4.034
22,2011-06-03,3.973
22,2011-06-10,3.924
22,2011-06-17,3.873
22,2011-06-24,3.851
22,2011-07-01,3.815
22,2011-07-08,3.784
22,2011-07-15,3.827
22,2011-07-22,3.882
22,2011-07-29,3.898
22,2011-08-05,3.903
22,2011-08-12,3.88
22,2011-08-19,3.82
22,2011-08-26,3.796
22,2011-09-02,3.784
22,2011-09-09,3.809
22,2011-09-16,3.809
22,2011-09-23,3.758
22,2011-09-30,3.684
22,2011-10-07,3.633
22,2011-10-14,3.583
22,2011-10-21,3.618
22,2011-10-28,3.604
22,2011-11-04,3.586
22,2011-11-11,3.57
22,2011-11-18,3.571
22,2011-11-25,3.536
22,2011-12-02,3.501
22,2011-12-09,3.47
22,2011-12-16,3.445
22,2011-12-23,3.413
22,2011-12-30,3.402
22,2012-01-06,3.439
22,2012-01-13,3.523
22,2012-01-20,3.542
22,2012-01-27,3.568
22,2012-02-03,3.633
22,2012-02-10,3.655
22,2012-02-17,3.703
22,2012-02-24,3.751
22,2012-03-02,3.827
22,2012-03-09,3.876
22,2012-03-16,3.867
22,2012-03-23,3.889
22,2012-03-30,3.921
22,2012-04-06,3.957
22,2012-04-13,4.025
22,2012-04-20,4.046
22,2012-04-27,4.023
22,2012-05-04,3.991
22,2012-05-11,3.947
22,2012-05-18,3.899
22,2012-05-25,3.85
22,2012-06-01,3.798
22,2012-06-08,3.746
22,2012-06-15,3.683
22,2012-06-22,3.629
22,2012-06-29,3.577
22,2012-07-06,3.538
22,2012-07-13,3.561
22,2012-07-20,3.61
22,2012-07-27,3.701
22,2012-08-03,3.698
22,2012-08-10,3.772
22,2012-08-17,3.84
22,2012-08-24,3.874
22,2012-08-31,3.884
22,2012-09-07,3.921
22,2012-09-14,3.988
22,2012-09-21,4.056
22,2012-09-28,4.018
22,2012-10-05,4.027
22,2012-10-12,4.029
22,2012-10-19,4
22,2012-10-26,3.917
22,2012-11-02,3.817
22,2012-11-09,3.792
22,2012-11-16,3.754
22,2012-11-23,3.727
22,2012-11-30,3.713
22,2012-12-07,3.679
22,2012-12-14,3.639
22,2012-12-21,3.574
22,2012-12-28,3.56
22,2013-01-04,3.577
22,2013-01-11,3.595
22,2013-01-18,3.593
22,2013-01-25,3.579
22,2013-02-01,3.608
22,2013-02-08,3.755
22,2013-02-15,3.807
22,2013-02-22,3.866
22,2013-03-01,3.885
22,2013-03-08,3.868
22,2013-03-15,3.843
22,2013-03-22,3.819
22,2013-03-29,3.796
22,2013-04-05,3.772
22,2013-04-12,3.723
22,2013-04-19,3.678
22,2013-04-26,3.626
22,2013-05-03,3.601
22,2013-05-10,3.603
22,2013-05-17,3.63
22,2013-05-24,3.654
22,2013-05-31,3.668
22,2013-06-07,3.66
22,2013-06-14,3.667
22,2013-06-21,3.673
22,2013-06-28,3.673
22,2013-07-05,3.643
22,2013-07-12,3.645
22,2013-07-19,3.803
22,2013-07-26,3.879
23,2010-02-05,2.788
23,2010-02-12,2.771
23,2010-02-19,2.747
23,2010-02-26,2.753
23,2010-03-05,2.766
23,2010-03-12,2.805
23,2010-03-19,2.834
23,2010-03-26,2.831
23,2010-04-02,2.826
23,2010-04-09,2.849
23,2010-04-16,2.885
23,2010-04-23,2.895
23,2010-04-30,2.935
23,2010-05-07,2.981
23,2010-05-14,2.983
23,2010-05-21,2.961
23,2010-05-28,2.906
23,2010-06-04,2.857
23,2010-06-11,2.83
23,2010-06-18,2.805
23,2010-06-25,2.81
23,2010-07-02,2.815
23,2010-07-09,2.806
23,2010-07-16,2.796
23,2010-07-23,2.784
23,2010-07-30,2.792
23,2010-08-06,2.792
23,2010-08-13,2.81
23,2010-08-20,2.796
23,2010-08-27,2.77
23,2010-09-03,2.735
23,2010-09-10,2.717
23,2010-09-17,2.716
23,2010-09-24,2.718
23,2010-10-01,2.717
23,2010-10-08,2.776
23,2010-10-15,2.878
23,2010-10-22,2.919
23,2010-10-29,2.938
23,2010-11-05,2.938
23,2010-11-12,2.961
23,2010-11-19,3.03
23,2010-11-26,3.07
23,2010-12-03,3.065
23,2010-12-10,3.132
23,2010-12-17,3.139
23,2010-12-24,3.15
23,2010-12-31,3.177
23,2011-01-07,3.193
23,2011-01-14,3.215
23,2011-01-21,3.232
23,2011-01-28,3.243
23,2011-02-04,3.24
23,2011-02-11,3.255
23,2011-02-18,3.263
23,2011-02-25,3.281
23,2011-03-04,3.437
23,2011-03-11,3.6
23,2011-03-18,3.634
23,2011-03-25,3.624
23,2011-04-01,3.638
23,2011-04-08,3.72
23,2011-04-15,3.823
23,2011-04-22,3.919
23,2011-04-29,3.988
23,2011-05-06,4.078
23,2011-05-13,4.095
23,2011-05-20,4.101
23,2011-05-27,4.034
23,2011-06-03,3.973
23,2011-06-10,3.924
23,2011-06-17,3.873
23,2011-06-24,3.851
23,2011-07-01,3.815
23,2011-07-08,3.784
23,2011-07-15,3.827
23,2011-07-22,3.882
23,2011-07-29,3.898
23,2011-08-05,3.903
23,2011-08-12,3.88
23,2011-08-19,3.82
23,2011-08-26,3.796
23,2011-09-02,3.784
23,2011-09-09,3.809
23,2011-09-16,3.809
23,2011-09-23,3.758
23,2011-09-30,3.684
23,2011-10-07,3.633
23,2011-10-14,3.583
23,2011-10-21,3.618
23,2011-10-28,3.604
23,2011-11-04,3.586
23,2011-11-11,3.57
23,2011-11-18,3.571
23,2011-11-25,3.536
23,2011-12-02,3.501
23,2011-12-09,3.47
23,2011-12-16,3.445
23,2011-12-23,3.413
23,2011-12-30,3.402
23,2012-01-06,3.439
23,2012-01-13,3.523
23,2012-01-20,3.542
23,2012-01-27,3.568
23,2012-02-03,3.633
23,2012-02-10,3.655
23,2012-02-17,3.703
23,2012-02-24,3.751
23,2012-03-02,3.827
23,2012-03-09,3.876
23,2012-03-16,3.867
23,2012-03-23,3.889
23,2012-03-30,3.921
23,2012-04-06,3.957
23,2012-04-13,4.025
23,2012-04-20,4.046
23,2012-04-27,4.023
23,2012-05-04,3.991
23,2012-05-11,3.947
23,2012-05-18,3.899
23,2012-05-25,3.85
23,2012-06-01,3.798
23,2012-06-08,3.746
23,2012-06-15,3.683
23,2012-06-22,3.629
23,2012-06-29,3.577
23,2012-07-06,3.538
23,2012-07-13,3.561
23,2012-07-20,3.61
23,2012-07-27,3.701
23,2012-08-03,3.698
23,2012-08-10,3.772
23,2012-08-17,3.84
23,2012-08-24,3.874
23,2012-08-31,3.884
23,2012-09-07,3.921
23,2012-09-14,3.988
23,2012-09-21,4.056
23,2012-09-28,4.018
23,2012-10-05,4.027
23,2012-10-12,4.029
23,2012-10-19,4
23,2012-10-26,3.917
23,2012-11-02,3.817
23,2012-11-09,3.792
23,2012-11-16,3.754
23,2012-11-23,3.727
23,2012-11-30,3.713
23,2012-12-07,3.679
23,2012-12-14,3.639
23,2012-12-21,3.574
23,2012-12-28,3.56
23,2013-01-04,3.577
23,2013-01-11,3.595
23,2013-01-18,3.593
23,2013-01-25,3.579
23,2013-02-01,3.608
23,2013-02-08,3.755
23,2013-02-15,3.807
23,2013-02-22,3.866
23,2013-03-01,3.885
23,2013-03-08,3.868
23,2013-03-15,3.843
23,2013-03-22,3.819
23,2013-03-29,3.796
23,2013-04-05,3.772
23,2013-04-12,3.723
23,2013-04-19,3.678
23,2013-04-26,3.626
23,2013-05-03,3.601
23,2013-05-10,3.603
23,2013-05-17,3.63
23,2013-05-24,3.654
23,2013-05-31,3.668
23,2013-06-07,3.66
23,2013-06-14,3.667
23,2013-06-21,3.673
23,2013-06-28,3.673
23,2013-07-05,3.643
23,2013-07-12,3.645
23,2013-07-19,3.803
23,2013-07-26,3.879
24,2010-02-05,2.954
24,2010-02-12,2.94
24,2010-02-19,2.909
24,2010-02-26,2.91
24,2010-03-05,2.919
24,2010-03-12,2.938
24,2010-03-19,2.96
24,2010-03-26,2.963
24,2010-04-02,2.957
24,2010-04-09,2.992
24,2010-04-16,3.01
24,2010-04-23,3.021
24,2010-04-30,3.042
24,2010-05-07,3.095
24,2010-05-14,3.112
24,2010-05-21,3.096
24,2010-05-28,3.046
24,2010-06-04,3.006
24,2010-06-11,2.972
24,2010-06-18,2.942
24,2010-06-25,2.958
24,2010-07-02,2.958
24,2010-07-09,2.94
24,2010-07-16,2.933
24,2010-07-23,2.924
24,2010-07-30,2.932
24,2010-08-06,2.942
24,2010-08-13,2.923
24,2010-08-20,2.913
24,2010-08-27,2.885
24,2010-09-03,2.86
24,2010-09-10,2.837
24,2010-09-17,2.846
24,2010-09-24,2.837
24,2010-10-01,2.84
24,2010-10-08,2.903
24,2010-10-15,2.999
24,2010-10-22,3.049
24,2010-10-29,3.055
24,2010-11-05,3.049
24,2010-11-12,3.065
24,2010-11-19,3.138
24,2010-11-26,3.186
24,2010-12-03,3.2
24,2010-12-10,3.255
24,2010-12-17,3.301
24,2010-12-24,3.309
24,2010-12-31,3.336
24,2011-01-07,3.351
24,2011-01-14,3.367
24,2011-01-21,3.391
24,2011-01-28,3.402
24,2011-02-04,3.4
24,2011-02-11,3.416
24,2011-02-18,3.42
24,2011-02-25,3.452
24,2011-03-04,3.605
24,2011-03-11,3.752
24,2011-03-18,3.796
24,2011-03-25,3.789
24,2011-04-01,3.811
24,2011-04-08,3.895
24,2011-04-15,3.981
24,2011-04-22,4.061
24,2011-04-29,4.117
24,2011-05-06,4.192
24,2011-05-13,4.211
24,2011-05-20,4.202
24,2011-05-27,4.134
24,2011-06-03,4.069
24,2011-06-10,4.025
24,2011-06-17,3.989
24,2011-06-24,3.964
24,2011-07-01,3.916
24,2011-07-08,3.886
24,2011-07-15,3.915
24,2011-07-22,3.972
24,2011-07-29,4.004
24,2011-08-05,4.02
24,2011-08-12,3.995
24,2011-08-19,3.942
24,2011-08-26,3.906
24,2011-09-02,3.879
24,2011-09-09,3.93
24,2011-09-16,3.937
24,2011-09-23,3.899
24,2011-09-30,3.858
24,2011-10-07,3.775
24,2011-10-14,3.744
24,2011-10-21,3.757
24,2011-10-28,3.757
24,2011-11-04,3.738
24,2011-11-11,3.719
24,2011-11-18,3.717
24,2011-11-25,3.689
24,2011-12-02,3.666
24,2011-12-09,3.627
24,2011-12-16,3.611
24,2011-12-23,3.587
24,2011-12-30,3.566
24,2012-01-06,3.585
24,2012-01-13,3.666
24,2012-01-20,3.705
24,2012-01-27,3.737
24,2012-02-03,3.796
24,2012-02-10,3.826
24,2012-02-17,3.874
24,2012-02-24,3.917
24,2012-03-02,3.983
24,2012-03-09,4.021
24,2012-03-16,4.021
24,2012-03-23,4.054
24,2012-03-30,4.098
24,2012-04-06,4.143
24,2012-04-13,4.187
